Ath Madrid,Malaga,2-0
Sevilla,Levante,4-0
Ath Madrid,Valencia,0-1
Barcelona,Osasuna,3-0
Betis,Ath Bilbao,3-0
Getafe,Santander,1-0
Gimnastic,Celta,1-2
Levante,Real Madrid,1-4
Mallorca,La Coruna,0-0
Sociedad,Sevilla,1-3
Villarreal,Recreativo,0-1
Zaragoza,Espanol,3-0
La Coruna,Villarreal,2-0
Ath Bilbao,Ath Madrid,1-4
Espanol,Celta,2-1
Osasuna,Gimnastic,2-0
Real Madrid,Sociedad,2-0
Recreativo,Levante,0-1
Santander,Barcelona,0-3
Sevilla,Betis,3-2
Valencia,Getafe,2-0
Zaragoza,Mallorca,2-0
Betis,Real Madrid,0-1
Ath Madrid,Sevilla,2-1
Barcelona,Valencia,1-1
Celta,Osasuna,0-2
Getafe,Ath Bilbao,0-0
Gimnastic,Santander,2-2
Levante,La Coruna,2-0
Mallorca,Espanol,1-0
Sociedad,Recreativo,2-3
Villarreal,Zaragoza,3-2
Ath Bilbao,Barcelona,1-3
Espanol,Osasuna,0-0
La Coruna,Sociedad,2-0
Mallorca,Villarreal,1-2
Real Madrid,Ath Madrid,1-1
Recreativo,Betis,2-0
Santander,Celta,1-1
Sevilla,Getafe,1-0
Valencia,Gimnastic,4-0
Zaragoza,Levante,2-2
Ath Madrid,Recreativo,2-1
Getafe,Real Madrid,1-0
Barcelona,Sevilla,3-1
Betis,La Coruna,1-1
Celta,Valencia,3-2
Gimnastic,Ath Bilbao,2-3
Levante,Mallorca,0-1
Osasuna,Santander,0-1
Sociedad,Zaragoza,1-3
Villarreal,Espanol,0-0
La Coruna,Ath Madrid,1-0
Villarreal,Levante,1-1
Zaragoza,Betis,2-1
Ath Bilbao,Celta,0-1
Espanol,Santander,2-2
Mallorca,Sociedad,0-0
Real Madrid,Barcelona,2-0
Recreativo,Getafe,1-2
Sevilla,Gimnastic,2-1
Valencia,Osasuna,1-0
Barcelona,Recreativo,3-0
Gimnastic,Real Madrid,1-3
Santander,Valencia,1-0
Ath Madrid,Zaragoza,0-1
Betis,Mallorca,0-1
Celta,Sevilla,1-2
Getafe,La Coruna,2-0
Levante,Espanol,0-0
Osasuna,Ath Bilbao,1-1
Sociedad,Villarreal,0-1
La Coruna,Barcelona,1-1
Levante,Sociedad,2-0
Mallorca,Ath Madrid,0-0
Ath Bilbao,Santander,0-0
Espanol,Valencia,1-1
Real Madrid,Celta,1-2
Recreativo,Gimnastic,2-1
Sevilla,Osasuna,2-0
Villarreal,Betis,3-2
Zaragoza,Getafe,3-1
Ath Madrid,Villarreal,3-1
Valencia,Ath Bilbao,1-1
Barcelona,Zaragoza,3-1
Betis,Levante,2-1
Celta,Recreativo,1-2
Getafe,Mallorca,1-0
Gimnastic,La Coruna,0-0
Osasuna,Real Madrid,1-4
Santander,Sevilla,0-0
Sociedad,Espanol,1-1
Real Madrid,Santander,3-1
Sevilla,Valencia,3-0
Espanol,Ath Bilbao,3-2
La Coruna,Celta,0-1
Levante,Ath Madrid,0-3
Mallorca,Barcelona,1-4
Recreativo,Osasuna,2-0
Sociedad,Betis,0-0
Villarreal,Getafe,1-0
Zaragoza,Gimnastic,3-0
Ath Madrid,Sociedad,1-1
Barcelona,Villarreal,4-0
Ath Bilbao,Sevilla,1-3
Betis,Espanol,1-1
Celta,Zaragoza,1-1
Getafe,Levante,0-0
Gimnastic,Mallorca,2-3
Osasuna,La Coruna,4-1
Santander,Recreativo,4-3
Valencia,Real Madrid,0-1
Betis,Ath Madrid,0-1
Levante,Barcelona,1-1
Recreativo,Valencia,2-0
Espanol,Sevilla,2-1
La Coruna,Santander,0-0
Mallorca,Celta,2-2
Real Madrid,Ath Bilbao,2-1
Sociedad,Getafe,0-0
Villarreal,Gimnastic,2-0
Zaragoza,Osasuna,1-2
Barcelona,Sociedad,1-0
Sevilla,Real Madrid,2-1
Ath Bilbao,Recreativo,4-2
Ath Madrid,Espanol,1-2
Celta,Villarreal,1-1
Getafe,Betis,1-1
Gimnastic,Levante,2-1
Osasuna,Mallorca,3-0
Santander,Zaragoza,0-2
Valencia,La Coruna,4-0
La Coruna,Ath Bilbao,0-2
Mallorca,Santander,1-2
Zaragoza,Valencia,0-1
Ath Madrid,Getafe,1-0
Espanol,Real Madrid,0-1
Levante,Celta,1-1
Recreativo,Sevilla,1-3
Sociedad,Gimnastic,3-2
Villarreal,Osasuna,1-4
Ath Bilbao,Zaragoza,0-0
Valencia,Mallorca,3-1
Celta,Sociedad,0-0
Getafe,Espanol,0-1
Gimnastic,Betis,0-1
Osasuna,Levante,2-1
Real Madrid,Recreativo,0-3
Santander,Villarreal,2-1
Sevilla,La Coruna,4-0
Barcelona,Ath Madrid,1-1
Ath Madrid,Gimnastic,0-0
Sociedad,Osasuna,2-1
Zaragoza,Sevilla,2-1
Betis,Celta,1-0
Espanol,Recreativo,0-1
Getafe,Barcelona,1-1
La Coruna,Real Madrid,2-0
Levante,Santander,2-0
Mallorca,Ath Bilbao,1-3
Villarreal,Valencia,0-1
Espanol,Barcelona,3-1
Valencia,Levante,3-0
Ath Bilbao,Villarreal,0-1
Celta,Ath Madrid,1-3
Gimnastic,Getafe,1-3
Osasuna,Betis,5-1
Real Madrid,Zaragoza,1-0
Recreativo,La Coruna,1-1
Santander,Sociedad,1-0
Sevilla,Mallorca,1-2
Ath Madrid,Osasuna,1-0
Villarreal,Sevilla,0-0
Barcelona,Gimnastic,3-0
Betis,Santander,1-1
Getafe,Celta,1-0
La Coruna,Espanol,0-0
Levante,Ath Bilbao,0-0
Mallorca,Real Madrid,0-1
Sociedad,Valencia,0-1
Zaragoza,Recreativo,0-0
Betis,Barcelona,1-1
Ath Madrid,Santander,1-1
Villarreal,Real Madrid,1-0
Barcelona,Celta,3-1
Betis,Valencia,2-1
Getafe,Osasuna,2-0
Gimnastic,Espanol,4-0
Levante,Sevilla,2-4
Mallorca,Recreativo,2-1
Sociedad,Ath Bilbao,0-2
Zaragoza,La Coruna,1-1
Espanol,Zaragoza,1-2
La Coruna,Mallorca,1-0
Valencia,Ath Madrid,3-1
Ath Bilbao,Betis,1-2
Celta,Gimnastic,1-1
Osasuna,Barcelona,0-0
Real Madrid,Levante,0-1
Recreativo,Villarreal,2-1
Santander,Getafe,1-0
Sevilla,Sociedad,0-0
Betis,Sevilla,0-0
Sociedad,Real Madrid,1-2
Ath Madrid,Ath Bilbao,1-0
Barcelona,Santander,2-0
Celta,Espanol,0-2
Getafe,Valencia,3-0
Gimnastic,Osasuna,2-3
Levante,Recreativo,2-1
Mallorca,Zaragoza,2-1
Villarreal,La Coruna,0-2
Real Madrid,Betis,0-0
Zaragoza,Villarreal,1-0
Ath Bilbao,Getafe,2-0
Espanol,Mallorca,3-1
La Coruna,Levante,0-0
Osasuna,Celta,0-1
Recreativo,Sociedad,1-0
Santander,Gimnastic,4-1
Sevilla,Ath Madrid,3-1
Valencia,Barcelona,2-1
Ath Madrid,Real Madrid,1-1
Sociedad,La Coruna,0-1
Barcelona,Ath Bilbao,3-0
Betis,Recreativo,0-0
Celta,Santander,2-2
Getafe,Sevilla,0-0
Gimnastic,Valencia,1-1
Levante,Zaragoza,0-0
Osasuna,Espanol,0-2
Villarreal,Mallorca,2-1
Sevilla,Barcelona,2-1
Valencia,Celta,1-0
Ath Bilbao,Gimnastic,0-2
Espanol,Villarreal,1-1
La Coruna,Betis,0-1
Mallorca,Levante,3-1
Real Madrid,Getafe,1-1
Recreativo,Ath Madrid,1-0
Santander,Osasuna,1-0
Zaragoza,Sociedad,3-2
Barcelona,Real Madrid,3-3
Levante,Villarreal,0-2
Ath Madrid,La Coruna,2-0
Betis,Zaragoza,1-1
Celta,Ath Bilbao,1-1
Getafe,Recreativo,1-1
Gimnastic,Sevilla,1-0
Osasuna,Valencia,1-1
Santander,Espanol,1-1
Sociedad,Mallorca,3-1
Ath Bilbao,Osasuna,0-3
Mallorca,Betis,2-0
Recreativo,Barcelona,0-4
Valencia,Santander,0-2
Espanol,Levante,1-1
La Coruna,Getafe,1-0
Real Madrid,Gimnastic,2-0
Sevilla,Celta,2-0
Villarreal,Sociedad,1-1
Zaragoza,Ath Madrid,1-0
Barcelona,La Coruna,2-1
Betis,Villarreal,3-3
Sociedad,Levante,1-0
Valencia,Espanol,3-2
Ath Madrid,Mallorca,1-1
Celta,Real Madrid,1-2
Getafe,Zaragoza,2-2
Gimnastic,Recreativo,1-1
Osasuna,Sevilla,0-0
Santander,Ath Bilbao,5-4
Ath Bilbao,Valencia,1-0
Zaragoza,Barcelona,1-0
Espanol,Sociedad,1-0
La Coruna,Gimnastic,1-0
Levante,Betis,1-1
Mallorca,Getafe,2-0
Real Madrid,Osasuna,2-0
Recreativo,Celta,4-2
Sevilla,Santander,0-0
Villarreal,Ath Madrid,0-1
Betis,Sociedad,0-1
Santander,Real Madrid,2-1
Ath Bilbao,Espanol,2-1
Ath Madrid,Levante,1-0
Barcelona,Mallorca,1-0
Celta,La Coruna,1-0
Getafe,Villarreal,3-0
Gimnastic,Zaragoza,1-0
Osasuna,Recreativo,1-1
Valencia,Sevilla,2-0
Real Madrid,Valencia,2-1
Sociedad,Ath Madrid,2-0
Espanol,Betis,2-2
La Coruna,Osasuna,1-0
Levante,Getafe,1-1
Mallorca,Gimnastic,1-0
Recreativo,Santander,4-2
Sevilla,Ath Bilbao,4-1
Villarreal,Barcelona,2-0
Zaragoza,Celta,2-0
Ath Madrid,Betis,0-0
Valencia,Recreativo,2-0
Ath Bilbao,Real Madrid,1-4
Barcelona,Levante,1-0
Celta,Mallorca,0-3
Getafe,Sociedad,1-0
Gimnastic,Villarreal,0-3
Osasuna,Zaragoza,2-2
Santander,La Coruna,0-0
Sevilla,Espanol,3-1
La Coruna,Valencia,1-2
Sociedad,Barcelona,0-2
Betis,Getafe,0-2
Espanol,Ath Madrid,2-1
Levante,Gimnastic,2-0
Mallorca,Osasuna,3-1
Real Madrid,Sevilla,3-2
Recreativo,Ath Bilbao,0-0
Villarreal,Celta,1-0
Zaragoza,Santander,0-0
Real Madrid,Espanol,4-3
Sevilla,Recreativo,2-1
Ath Bilbao,La Coruna,1-1
Barcelona,Betis,1-1
Celta,Levante,1-2
Getafe,Ath Madrid,1-4
Gimnastic,Sociedad,1-3
Osasuna,Villarreal,1-4
Santander,Mallorca,0-2
Valencia,Zaragoza,2-0
Betis,Gimnastic,1-1
Mallorca,Valencia,0-1
Zaragoza,Ath Bilbao,4-3
Ath Madrid,Barcelona,0-6
Espanol,Getafe,1-5
La Coruna,Sevilla,1-2
Levante,Osasuna,1-4
Recreativo,Real Madrid,2-3
Sociedad,Celta,3-1
Villarreal,Santander,2-1
Barcelona,Getafe,1-0
Real Madrid,La Coruna,3-1
Valencia,Villarreal,2-3
Ath Bilbao,Mallorca,1-0
Celta,Betis,2-1
Gimnastic,Ath Madrid,0-2
Osasuna,Sociedad,2-0
Recreativo,Espanol,0-1
Santander,Levante,2-3
Sevilla,Zaragoza,3-1
Ath Madrid,Celta,2-3
Barcelona,Espanol,2-2
Betis,Osasuna,0-5
Levante,Valencia,4-2
Mallorca,Sevilla,0-0
Sociedad,Santander,0-0
Villarreal,Ath Bilbao,3-1
Zaragoza,Real Madrid,2-2
Getafe,Gimnastic,0-1
La Coruna,Recreativo,2-5
Ath Bilbao,Levante,2-0
Celta,Getafe,2-1
Espanol,La Coruna,1-3
Gimnastic,Barcelona,1-5
Osasuna,Ath Madrid,1-2
Real Madrid,Mallorca,3-1
Recreativo,Zaragoza,1-1
Santander,Betis,0-2
Sevilla,Villarreal,0-1
Valencia,Sociedad,3-3
Real Madrid,Ath Madrid,2-1
Sevilla,Getafe,4-1
Ath Bilbao,Osasuna,0-0
Espanol,Valladolid,0-1
La Coruna,Almeria,0-3
Mallorca,Levante,3-0
Murcia,Zaragoza,2-1
Recreativo,Betis,1-1
Santander,Barcelona,0-0
Valencia,Villarreal,0-3
Levante,Murcia,0-0
Zaragoza,Santander,1-1
Almeria,Valencia,1-2
Ath Madrid,Mallorca,1-1
Barcelona,Ath Bilbao,3-1
Betis,Espanol,2-2
Getafe,Recreativo,1-1
Valladolid,La Coruna,2-2
Villarreal,Real Madrid,0-5
Ath Bilbao,Zaragoza,1-1
Real Madrid,Almeria,3-1
Valencia,Valladolid,2-1
Espanol,Getafe,1-0
La Coruna,Betis,1-0
Mallorca,Villarreal,0-1
Murcia,Ath Madrid,1-1
Osasuna,Barcelona,0-0
Santander,Levante,1-0
Sevilla,Recreativo,4-1
Barcelona,Sevilla,2-1
Recreativo,Espanol,2-1
Almeria,Mallorca,1-1
Ath Madrid,Santander,4-0
Betis,Valencia,1-2
Getafe,La Coruna,0-0
Levante,Ath Bilbao,1-2
Valladolid,Real Madrid,1-1
Villarreal,Murcia,2-0
Zaragoza,Osasuna,2-1
Sevilla,Espanol,2-3
Ath Bilbao,Ath Madrid,0-2
Barcelona,Zaragoza,4-1
La Coruna,Recreativo,0-2
Mallorca,Valladolid,4-2
Murcia,Almeria,0-1
Osasuna,Levante,4-1
Santander,Villarreal,0-2
Valencia,Getafe,2-1
Real Madrid,Betis,2-0
Levante,Barcelona,1-4
Zaragoza,Sevilla,2-0
Almeria,Santander,0-1
Ath Madrid,Osasuna,2-0
Betis,Mallorca,3-0
Espanol,La Coruna,1-0
Getafe,Real Madrid,0-1
Recreativo,Valencia,0-1
Valladolid,Murcia,1-4
Villarreal,Ath Bilbao,1-0
Valencia,Espanol,1-2
Ath Bilbao,Almeria,1-1
Barcelona,Ath Madrid,3-0
Mallorca,Getafe,4-2
Murcia,Betis,0-0
Osasuna,Villarreal,3-2
Real Madrid,Recreativo,2-0
Santander,Valladolid,2-0
Sevilla,La Coruna,0-1
Zaragoza,Levante,3-0
Espanol,Real Madrid,2-1
La Coruna,Valencia,2-4
Levante,Sevilla,0-2
Villarreal,Barcelona,3-1
Almeria,Osasuna,2-0
Ath Madrid,Zaragoza,4-0
Betis,Santander,1-1
Getafe,Murcia,2-0
Recreativo,Mallorca,0-2
Valladolid,Ath Bilbao,1-2
Ath Bilbao,Betis,0-0
Mallorca,Espanol,2-2
Real Madrid,La Coruna,3-1
Barcelona,Almeria,2-0
Levante,Ath Madrid,0-1
Murcia,Recreativo,1-0
Osasuna,Valladolid,2-2
Santander,Getafe,2-0
Sevilla,Valencia,3-0
Zaragoza,Villarreal,4-1
Almeria,Zaragoza,0-1
Ath Madrid,Sevilla,4-3
Betis,Osasuna,0-3
Getafe,Ath Bilbao,2-0
La Coruna,Mallorca,1-1
Recreativo,Santander,0-0
Valencia,Real Madrid,1-5
Villarreal,Levante,3-0
Espanol,Murcia,0-0
Valladolid,Barcelona,1-1
Mallorca,Valencia,0-2
Sevilla,Real Madrid,2-0
Ath Bilbao,Recreativo,2-0
Ath Madrid,Villarreal,3-4
Barcelona,Betis,3-0
Levante,Almeria,3-0
Murcia,La Coruna,0-2
Osasuna,Getafe,0-2
Santander,Espanol,1-1
Zaragoza,Valladolid,2-3
Getafe,Barcelona,2-0
Valencia,Murcia,3-0
Almeria,Ath Madrid,0-0
Betis,Zaragoza,2-1
Espanol,Ath Bilbao,2-1
La Coruna,Santander,0-1
Real Madrid,Mallorca,4-3
Recreativo,Osasuna,1-0
Valladolid,Levante,1-0
Villarreal,Sevilla,3-2
Barcelona,Recreativo,3-0
Murcia,Real Madrid,1-1
Sevilla,Mallorca,1-2
Ath Bilbao,La Coruna,2-2
Ath Madrid,Valladolid,4-3
Levante,Betis,4-3
Osasuna,Espanol,1-2
Santander,Valencia,1-0
Villarreal,Almeria,1-1
Zaragoza,Getafe,1-1
Almeria,Sevilla,1-0
Espanol,Barcelona,1-1
Real Madrid,Santander,3-1
Betis,Ath Madrid,0-2
Getafe,Levante,2-1
La Coruna,Osasuna,1-2
Mallorca,Murcia,1-1
Recreativo,Zaragoza,2-1
Valencia,Ath Bilbao,0-3
Valladolid,Villarreal,2-0
Osasuna,Sevilla,1-1
Ath Bilbao,Real Madrid,0-1
Osasuna,Valencia,0-0
Almeria,Valladolid,1-0
Ath Madrid,Getafe,1-0
Barcelona,La Coruna,2-1
Levante,Recreativo,0-2
Santander,Mallorca,3-1
Sevilla,Murcia,3-1
Villarreal,Betis,0-1
Zaragoza,Espanol,3-3
Espanol,Levante,1-0
Valencia,Barcelona,0-3
Betis,Almeria,3-1
Getafe,Villarreal,1-3
La Coruna,Zaragoza,1-1
Mallorca,Ath Bilbao,0-0
Murcia,Santander,2-1
Real Madrid,Osasuna,2-0
Recreativo,Ath Madrid,0-0
Valladolid,Sevilla,0-0
Almeria,Getafe,0-2
Sevilla,Santander,4-1
Zaragoza,Valencia,2-2
Ath Bilbao,Murcia,1-1
Ath Madrid,Espanol,1-2
Barcelona,Real Madrid,0-1
Levante,La Coruna,0-1
Osasuna,Mallorca,3-1
Valladolid,Betis,0-0
Villarreal,Recreativo,1-1
Espanol,Villarreal,3-0
Mallorca,Barcelona,0-2
Getafe,Valladolid,0-3
La Coruna,Ath Madrid,0-3
Murcia,Osasuna,2-0
Real Madrid,Zaragoza,2-0
Recreativo,Almeria,1-1
Santander,Ath Bilbao,1-0
Sevilla,Betis,3-0
Valencia,Levante,0-0
Ath Bilbao,Sevilla,2-0
Barcelona,Murcia,4-0
Almeria,Espanol,1-0
Ath Madrid,Valencia,1-0
Betis,Getafe,3-2
Levante,Real Madrid,0-2
Osasuna,Santander,0-2
Valladolid,Recreativo,3-1
Villarreal,La Coruna,4-3
Zaragoza,Mallorca,2-2
Getafe,Sevilla,3-2
Villarreal,Valencia,3-0
Almeria,La Coruna,1-0
Ath Madrid,Real Madrid,0-2
Barcelona,Santander,1-0
Betis,Recreativo,1-1
Levante,Mallorca,2-2
Osasuna,Ath Bilbao,2-0
Valladolid,Espanol,2-1
Zaragoza,Murcia,3-1
Sevilla,Osasuna,2-1
Ath Bilbao,Barcelona,1-1
Espanol,Betis,1-2
La Coruna,Valladolid,3-1
Mallorca,Ath Madrid,1-0
Murcia,Levante,2-3
Real Madrid,Villarreal,3-2
Recreativo,Getafe,1-3
Santander,Zaragoza,2-2
Valencia,Almeria,0-1
Almeria,Real Madrid,2-0
Betis,La Coruna,0-1
Ath Madrid,Murcia,1-1
Barcelona,Osasuna,1-0
Getafe,Espanol,0-1
Levante,Santander,1-1
Recreativo,Sevilla,1-2
Valladolid,Valencia,0-2
Villarreal,Mallorca,1-1
Zaragoza,Ath Bilbao,1-0
La Coruna,Getafe,1-1
Murcia,Villarreal,0-1
Sevilla,Barcelona,1-1
Ath Bilbao,Levante,1-0
Espanol,Recreativo,1-2
Mallorca,Almeria,0-0
Osasuna,Zaragoza,1-0
Real Madrid,Valladolid,7-0
Santander,Ath Madrid,0-2
Valencia,Betis,3-1
Betis,Real Madrid,2-1
Espanol,Sevilla,2-4
Zaragoza,Barcelona,1-2
Almeria,Murcia,1-0
Ath Madrid,Ath Bilbao,1-2
Getafe,Valencia,0-0
Levante,Osasuna,2-1
Recreativo,La Coruna,3-2
Valladolid,Mallorca,1-1
Villarreal,Santander,0-0
Sevilla,Zaragoza,5-0
Valencia,Recreativo,1-1
Ath Bilbao,Villarreal,1-2
Barcelona,Levante,5-1
La Coruna,Espanol,2-0
Mallorca,Betis,1-1
Murcia,Valladolid,0-1
Osasuna,Ath Madrid,3-1
Real Madrid,Getafe,0-1
Santander,Almeria,1-0
Ath Madrid,Barcelona,4-2
Espanol,Valencia,2-0
La Coruna,Sevilla,2-1
Recreativo,Real Madrid,2-3
Almeria,Ath Bilbao,1-1
Betis,Murcia,4-0
Getafe,Mallorca,3-3
Levante,Zaragoza,2-1
Valladolid,Santander,0-1
Villarreal,Osasuna,0-0
Real Madrid,Espanol,2-1
Zaragoza,Ath Madrid,2-1
Ath Bilbao,Valladolid,2-0
Barcelona,Villarreal,1-2
Mallorca,Recreativo,7-1
Murcia,Getafe,0-3
Osasuna,Almeria,2-1
Santander,Betis,3-0
Sevilla,Levante,2-1
Valencia,La Coruna,2-2
Betis,Ath Bilbao,1-2
La Coruna,Real Madrid,1-0
Recreativo,Murcia,4-2
Valencia,Sevilla,1-2
Almeria,Barcelona,2-2
Ath Madrid,Levante,3-0
Espanol,Mallorca,2-1
Getafe,Santander,2-1
Valladolid,Osasuna,0-0
Villarreal,Zaragoza,2-0
Mallorca,La Coruna,1-0
Sevilla,Ath Madrid,1-2
Ath Bilbao,Getafe,1-0
Barcelona,Valladolid,4-1
Levante,Villarreal,1-2
Murcia,Espanol,4-0
Osasuna,Betis,0-1
Real Madrid,Valencia,2-3
Santander,Recreativo,2-0
Zaragoza,Almeria,1-1
Betis,Barcelona,3-2
Villarreal,Ath Madrid,3-0
Almeria,Levante,2-1
Espanol,Santander,0-3
Getafe,Osasuna,0-2
La Coruna,Murcia,3-1
Real Madrid,Sevilla,3-1
Recreativo,Ath Bilbao,1-1
Valencia,Mallorca,0-3
Valladolid,Zaragoza,2-1
Mallorca,Real Madrid,1-1
Osasuna,Recreativo,0-1
Ath Bilbao,Espanol,1-0
Ath Madrid,Almeria,6-3
Barcelona,Getafe,0-0
Levante,Valladolid,0-3
Murcia,Valencia,1-0
Santander,La Coruna,1-3
Sevilla,Villarreal,2-0
Zaragoza,Betis,0-3
Recreativo,Barcelona,2-2
Valencia,Santander,1-2
Almeria,Villarreal,1-0
Betis,Levante,0-1
Espanol,Osasuna,0-1
Getafe,Zaragoza,0-0
La Coruna,Ath Bilbao,3-0
Mallorca,Sevilla,2-3
Real Madrid,Murcia,1-0
Valladolid,Ath Madrid,1-1
Ath Madrid,Betis,1-3
Barcelona,Espanol,0-0
Sevilla,Almeria,1-4
Zaragoza,Recreativo,3-0
Ath Bilbao,Valencia,5-1
Levante,Getafe,3-1
Murcia,Mallorca,1-4
Osasuna,La Coruna,0-1
Santander,Real Madrid,0-2
Villarreal,Valladolid,2-0
La Coruna,Barcelona,2-0
Murcia,Sevilla,0-0
Betis,Villarreal,0-1
Espanol,Zaragoza,1-1
Getafe,Ath Madrid,1-1
Mallorca,Santander,3-1
Real Madrid,Ath Bilbao,3-0
Recreativo,Levante,2-0
Valencia,Osasuna,3-0
Valladolid,Almeria,1-0
Ath Madrid,Recreativo,3-0
Zaragoza,La Coruna,1-0
Almeria,Betis,1-1
Ath Bilbao,Mallorca,1-2
Barcelona,Valencia,6-0
Levante,Espanol,1-1
Osasuna,Real Madrid,1-2
Santander,Murcia,3-2
Sevilla,Valladolid,2-0
Villarreal,Getafe,2-0
Betis,Valladolid,1-1
Getafe,Almeria,4-2
La Coruna,Levante,1-0
Mallorca,Osasuna,2-1
Murcia,Ath Bilbao,1-2
Real Madrid,Barcelona,4-1
Recreativo,Villarreal,0-2
Santander,Sevilla,0-3
Valencia,Zaragoza,1-0
Espanol,Ath Madrid,0-2
Almeria,Recreativo,0-2
Ath Bilbao,Santander,0-0
Ath Madrid,La Coruna,1-0
Barcelona,Mallorca,2-3
Betis,Sevilla,0-2
Levante,Valencia,1-5
Osasuna,Murcia,2-1
Valladolid,Getafe,0-0
Villarreal,Espanol,2-0
Zaragoza,Real Madrid,2-2
Murcia,Barcelona,3-5
Espanol,Almeria,1-3
Getafe,Betis,1-1
La Coruna,Villarreal,0-2
Mallorca,Zaragoza,3-2
Real Madrid,Levante,5-2
Recreativo,Valladolid,1-1
Santander,Osasuna,1-0
